id_str,screen_name,name,followers_count,friends_count,statuses_count,favourites_count,listed_count,url,time_zone,default_profile,default_profile_image,profile_banner_url,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,contributors_enabled,timestamp,dataset,is_bot,screen_name_length,lang,geo_enabled,profile_use_background_image,profile_sidebar_fill_color,notifications,following,created_at,crawled_at,updated,account_age_days,profile_image_url,description,has_description,description_length,location,verified
2362047710,Aleen Moler,AleenMoler,45.0,5.0,38.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438680601663524865/j4p-VEv6.jpeg,333333,https://pbs.twimg.com/profile_images/438680593866297345/g_lUPYdM_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438680601663524865/j4p-VEv6.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,11,en,,1,DDEEF6,,,2014-02-26 03:23:40+00:00,2014-05-05 00:20:35,,,http://pbs.twimg.com/profile_images/438680593866297345/g_lUPYdM_normal.jpeg,,,,,
2362021382,Harold Leser,HaroldLeser,41.0,5.0,37.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438683629841965056/adqPPOKB.jpeg,333333,https://pbs.twimg.com/profile_images/438683597059268609/h5cUUoiH_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438683629841965056/adqPPOKB.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-02-26 03:00:40+00:00,2014-05-05 00:20:35,,,http://pbs.twimg.com/profile_images/438683597059268609/h5cUUoiH_normal.jpeg,,,,,
2357167566,Kori Stuhlsatz,KoriStuhlsatz,59.0,5.0,49.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438508822726860800/xLDIHgEB.jpeg,333333,https://pbs.twimg.com/profile_images/438508802669678592/sMVEyRgD_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438508822726860800/xLDIHgEB.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,14,en,,1,DDEEF6,,,2014-02-23 00:38:57+00:00,2014-05-05 00:20:35,,,http://pbs.twimg.com/profile_images/438508802669678592/sMVEyRgD_normal.jpeg,,,,,
2360055487,Bee Alpers,BeeAlpers,60.0,6.0,43.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438531926081536000/zDeJcyfu.jpeg,333333,https://pbs.twimg.com/profile_images/438531905743372288/6QqOf5Vx_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438531926081536000/zDeJcyfu.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,10,en,,1,DDEEF6,,,2014-02-24 21:26:40+00:00,2014-05-05 00:21:09,,,http://pbs.twimg.com/profile_images/438531905743372288/6QqOf5Vx_normal.jpeg,,,,,
2352021956,Lilliam Kennelly,LilliamKennelly,66.0,8.0,43.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437360093810548736/5-dQMHhu.jpeg,333333,https://pbs.twimg.com/profile_images/437360070813175808/OcGdQuzP_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437360093810548736/5-dQMHhu.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-02-19 17:35:12+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/437360070813175808/OcGdQuzP_normal.jpeg,,,,,
2352429360,Thomas Portsche,ThomasPortsche,74.0,10.0,43.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437361267032870912/PVjn0xVW.jpeg,333333,https://pbs.twimg.com/profile_images/437361247583887360/vpjNnxHj_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437361267032870912/PVjn0xVW.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-02-20 00:17:30+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/437361247583887360/vpjNnxHj_normal.jpeg,,,,,
2354826618,Tessie Teig,TessieTeig,66.0,21.0,40.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437380239929245696/kf_DDlhG.jpeg,333333,https://pbs.twimg.com/profile_images/437380225920299008/vf5jcps6_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437380239929245696/kf_DDlhG.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,11,en,,1,DDEEF6,,,2014-02-21 13:50:43+00:00,2014-05-05 00:21:09,,,http://pbs.twimg.com/profile_images/437380225920299008/vf5jcps6_normal.jpeg,,,,,
2384455266,Carlie Burnworth,CarlieBurnworth,45.0,4.0,38.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444870107060121601/PZa89tZp.jpeg,333333,https://pbs.twimg.com/profile_images/444870085702737920/ynk5ElLv_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444870107060121601/PZa89tZp.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-12 01:24:04+00:00,2014-05-05 00:21:47,,,http://pbs.twimg.com/profile_images/444870085702737920/ynk5ElLv_normal.png,,,,,
2351804233,Julianne Bertini,JulianneBertini,82.0,7.0,39.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/436539761369419776/hQ0lwpB6.jpeg,333333,https://pbs.twimg.com/profile_images/436539746412531712/jYO6bo7j_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436539761369419776/hQ0lwpB6.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-02-19 14:45:39+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/436539746412531712/jYO6bo7j_normal.jpeg,,,,,
2385915002,Serita Tiemann,SeritaTiemann,38.0,6.0,41.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444922935556337664/gkdKJBY4.jpeg,333333,https://pbs.twimg.com/profile_images/444922921367007232/193-tO24_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444922935556337664/gkdKJBY4.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,14,en,,1,DDEEF6,,,2014-03-12 22:51:38+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444922921367007232/193-tO24_normal.jpeg,,,,,
2384629028,Racquel Friddell,RacquelFriddell,46.0,8.0,41.0,0.0,2.0,,,,,,https://pbs.twimg.com/profile_background_images/444830113100607488/PKa6OHXy.jpeg,333333,https://pbs.twimg.com/profile_images/444829844304433152/I21dvb-U_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444830113100607488/PKa6OHXy.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-12 03:55:19+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444829844304433152/I21dvb-U_normal.jpeg,,,,,
2370949351,Nannie Segrest,NannieSegrest,54.0,3.0,39.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/441462429340270593/2IYsvjkp.jpeg,333333,https://pbs.twimg.com/profile_images/441462411753558016/b6SE0RxM_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/441462429340270593/2IYsvjkp.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,14,en,,1,DDEEF6,,,2014-03-03 21:05:10+00:00,2014-05-05 00:21:09,,,http://pbs.twimg.com/profile_images/441462411753558016/b6SE0RxM_normal.jpeg,,,,,
2352904572,Luz Dicharry,LuzDicharry,77.0,9.0,39.0,0.0,1.0,,,,,,https://pbs.twimg.com/profile_background_images/436561914525532160/9kg1_G04.jpeg,333333,https://pbs.twimg.com/profile_images/436561902102011904/6SQEPEMf_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436561914525532160/9kg1_G04.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-02-20 08:02:34+00:00,2014-05-05 00:21:42,,,http://pbs.twimg.com/profile_images/436561902102011904/6SQEPEMf_normal.jpeg,,,,,
2353493101,Daryl Teachey,DarylTeachey,64.0,8.0,38.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437372201449185280/TgQc4MG6.jpeg,333333,https://pbs.twimg.com/profile_images/437372186249011200/f2h1RaNZ_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437372201449185280/TgQc4MG6.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-02-20 16:32:02+00:00,2014-05-05 00:21:40,,,http://pbs.twimg.com/profile_images/437372186249011200/f2h1RaNZ_normal.jpeg,,,,,
2350151400,Patti Brumfield,PattiBrumfield,300.0,71.0,616.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/436137753034518529/QFlSCEQt.jpeg,333333,https://pbs.twimg.com/profile_images/436137724513222656/0Zbx86Yj_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436137753034518529/QFlSCEQt.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-02-18 13:54:47+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/436137724513222656/0Zbx86Yj_normal.jpeg,,,,,
2362241162,Thersa Fasel,ThersaFasel,49.0,5.0,41.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438684314180415488/b_R1Yq-d.jpeg,333333,https://pbs.twimg.com/profile_images/438684308987858944/_KMN5eJE_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438684314180415488/b_R1Yq-d.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-02-26 06:22:19+00:00,2014-05-05 00:21:59,,,http://pbs.twimg.com/profile_images/438684308987858944/_KMN5eJE_normal.jpeg,,,,,
2357074122,Letisha Aamodt,LetishaAamodt,64.0,6.0,38.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438508461223985152/RouK3dq2.jpeg,333333,https://pbs.twimg.com/profile_images/438508441372336128/yn-8qZ0o_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438508461223985152/RouK3dq2.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,14,en,,1,DDEEF6,,,2014-02-22 23:11:20+00:00,2014-05-05 00:21:11,,,http://pbs.twimg.com/profile_images/438508441372336128/yn-8qZ0o_normal.png,,,,,
2381999064,Christia Scharer,ChristiaScharer,45.0,11.0,44.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444814467889508352/Y7_xy3bJ.jpeg,333333,https://pbs.twimg.com/profile_images/444814446414680064/_dLjDsvZ_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444814467889508352/Y7_xy3bJ.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-10 11:31:59+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444814446414680064/_dLjDsvZ_normal.png,,,,,
2358624870,Wilda Pfarr,WildaPfarr,36.0,6.0,43.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438526939733577728/TNbOGShm.jpeg,333333,https://pbs.twimg.com/profile_images/438526926706073600/GpnSiAlU_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438526939733577728/TNbOGShm.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,11,en,,1,DDEEF6,,,2014-02-23 23:14:35+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/438526926706073600/GpnSiAlU_normal.jpeg,,,,,
2362725374,Terresa Natiello,TerresaNatiello,57.0,1.0,41.0,0.0,1.0,,,,,,https://pbs.twimg.com/profile_background_images/441344517615017984/mpfJHtzM.jpeg,333333,https://pbs.twimg.com/profile_images/441344479304237056/g9ezXP63_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/441344517615017984/mpfJHtzM.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-02-26 14:01:41+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/441344479304237056/g9ezXP63_normal.jpeg,,,,,
2378671002,Nydia Wholey,NydiaWholey,34.0,5.0,40.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443557898073825280/jnIaCB_V.jpeg,333333,https://pbs.twimg.com/profile_images/443557882114498561/egyh4_90_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443557898073825280/jnIaCB_V.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-03-08 12:47:02+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/443557882114498561/egyh4_90_normal.jpeg,,,,,
2377046539,Diann Yackley,DiannYackley,34.0,5.0,35.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/442963706784141312/5cJ6kSh5.jpeg,333333,https://pbs.twimg.com/profile_images/442963690149535744/GUi2NUlt_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/442963706784141312/5cJ6kSh5.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-03-07 12:30:30+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/442963690149535744/GUi2NUlt_normal.jpeg,,,,,
2379836293,Janella Karasek,JanellaKarasek,31.0,5.0,37.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443570416502571008/0GWlGmlS.jpeg,333333,https://pbs.twimg.com/profile_images/443570400211918848/g1Xwd8Ko_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443570416502571008/0GWlGmlS.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-03-09 04:37:13+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/443570400211918848/g1Xwd8Ko_normal.jpeg,,,,,
2358387354,Morgan Venard,MorganVenard,63.0,7.0,40.0,0.0,1.0,,,,,,https://pbs.twimg.com/profile_background_images/438525099671420928/L0bH7mmi.jpeg,333333,https://pbs.twimg.com/profile_images/438525091211522048/fPnq3tmL_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438525099671420928/L0bH7mmi.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-02-23 19:09:17+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/438525091211522048/fPnq3tmL_normal.jpeg,,,,,
2379050120,Tova Blackshear,TovaBlackshear,34.0,5.0,39.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443561069898788865/TczS-ovw.jpeg,333333,https://pbs.twimg.com/profile_images/443561050890186752/fhI_29yt_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443561069898788865/TczS-ovw.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-03-08 17:27:34+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/443561050890186752/fhI_29yt_normal.jpeg,,,,,
2213122314,Lavonia Homesley,LavoniaHomesley,131.0,26.0,48.0,4.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/378800000153364219/rAcekdfE.jpeg,333333,https://pbs.twimg.com/profile_images/413534804177477632/94I71nSI_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/378800000153364219/rAcekdfE.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2013-11-24 21:47:20+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/413534804177477632/94I71nSI_normal.jpeg,,,,,
2379970706,Micah Ruyle,MicahRuyle,41.0,7.0,37.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443607378215194624/FkKIVk-I.jpeg,333333,https://pbs.twimg.com/profile_images/443607366563405824/HUQ_1_Mk_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443607378215194624/FkKIVk-I.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,11,en,,1,DDEEF6,,,2014-03-09 06:28:40+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/443607366563405824/HUQ_1_Mk_normal.png,,,,,
2378226494,Tegan Brookshear,TeganBrookshear,48.0,2.0,44.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443288158151507968/nhGa0Wdq.jpeg,333333,https://pbs.twimg.com/profile_images/443288146927579137/uWArivEz_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443288158151507968/nhGa0Wdq.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-08 05:57:46+00:00,2014-05-05 00:21:50,,,http://pbs.twimg.com/profile_images/443288146927579137/uWArivEz_normal.jpeg,,,,,
2386634419,Lila Keipe,LilaKeipe,46.0,2.0,35.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444885410313809922/1DWVjER8.jpeg,333333,https://pbs.twimg.com/profile_images/444885390504120321/HbOOLO9F_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444885410313809922/1DWVjER8.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,10,en,,1,DDEEF6,,,2014-03-13 08:44:34+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444885390504120321/HbOOLO9F_normal.jpeg,,,,,
2375511421,Minna Gara,MinnaGara,44.0,2.0,35.0,0.0,0.0,,,,,,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,C0DEED,,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,,,social_spambots_2.csv,True,10,en,,1,DDEEF6,,,2014-03-06 15:12:46+00:00,2014-05-05 00:21:49,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,,,,,
2362163712,Ashly Orser,AshlyOrser,38.0,5.0,34.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438684918290198528/ffi7T016.jpeg,333333,https://pbs.twimg.com/profile_images/438684914204934145/AcPzUNbr_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438684918290198528/ffi7T016.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,11,en,,1,DDEEF6,,,2014-02-26 05:11:27+00:00,2014-05-05 00:21:59,,,http://pbs.twimg.com/profile_images/438684914204934145/AcPzUNbr_normal.jpeg,,,,,
2374871490,Fredda Auchmoody,FreddaAuchmoody,44.0,7.0,43.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443295221212667904/E6PmWn_Y.jpeg,333333,https://pbs.twimg.com/profile_images/443295209120477184/F3lE__xF_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443295221212667904/E6PmWn_Y.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-06 05:36:34+00:00,2014-05-05 00:21:11,,,http://pbs.twimg.com/profile_images/443295209120477184/F3lE__xF_normal.png,,,,,
2361847278,Elisha Paula,ElishaPaula,43.0,1.0,41.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438680591332937728/P-F520nh.jpeg,333333,https://pbs.twimg.com/profile_images/438680585515433984/dgum48wO_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438680591332937728/P-F520nh.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-02-26 00:23:25+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/438680585515433984/dgum48wO_normal.jpeg,,,,,
2368585518,Asia Malette,AsiaMalette,64.0,6.0,35.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/441439454700376064/DTyog0Qn.jpeg,333333,https://pbs.twimg.com/profile_images/441438925412765697/nw0aVlCD_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/441439454700376064/DTyog0Qn.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-03-02 09:03:29+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/441438925412765697/nw0aVlCD_normal.png,,,,,
2348205866,Tu Giguere,TuGiguere,83.0,3.0,51.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/436131419136356352/kwZGNdxI.png,333333,https://pbs.twimg.com/profile_images/436131337334816768/eWvSLzgs_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436131419136356352/kwZGNdxI.png,0000FF,0000FF,,,,social_spambots_2.csv,True,10,en,,1,DDEEF6,,,2014-02-17 09:24:30+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/436131337334816768/eWvSLzgs_normal.jpeg,,,,,
2351047069,Tosha Pacitti,ToshaPacitti,72.0,4.0,41.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/436551605312159744/UOItPy7c.png,333333,https://pbs.twimg.com/profile_images/436551566376439808/gcNVlfv3_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436551605312159744/UOItPy7c.png,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-02-19 03:14:40+00:00,2014-05-05 00:21:11,,,http://pbs.twimg.com/profile_images/436551566376439808/gcNVlfv3_normal.jpeg,,,,,
2359790718,Brandy Henrey,BrandyHenrey,38.0,5.0,30.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/438676795353616384/0S8UQoXh.jpeg,333333,https://pbs.twimg.com/profile_images/438676790379167745/I8ISxu9d_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/438676795353616384/0S8UQoXh.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-02-24 17:11:47+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/438676790379167745/I8ISxu9d_normal.jpeg,,,,,
2350919977,Carolina Willits,CarolinaWillits,70.0,1.0,45.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/436549444306079745/b4mQZ14P.jpeg,333333,https://pbs.twimg.com/profile_images/436549430980792320/wEB9xkre_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/436549444306079745/b4mQZ14P.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-02-19 01:12:33+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/436549430980792320/wEB9xkre_normal.jpeg,,,,,
2352274650,Katrice Trembley,KatriceTrembley,72.0,12.0,46.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437361141828694016/B8QnVOAa.jpeg,333333,https://pbs.twimg.com/profile_images/437361125802258432/LHLOABxf_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437361141828694016/B8QnVOAa.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-02-19 21:32:23+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/437361125802258432/LHLOABxf_normal.jpeg,,,,,
2386016598,Toshia Cofer,ToshiaCofer,50.0,5.0,39.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444924637390962688/jAjtUlxu.jpeg,333333,https://pbs.twimg.com/profile_images/444924622799007744/SpvR1DXG_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444924637390962688/jAjtUlxu.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,12,en,,1,DDEEF6,,,2014-03-13 00:36:17+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444924622799007744/SpvR1DXG_normal.jpeg,,,,,
2370376106,Britney Engelman,BritneyEngelman,58.0,5.0,37.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/441447763935391744/wuBTDjRd.jpeg,333333,https://pbs.twimg.com/profile_images/441447738396270592/7WV0pKDI_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/441447763935391744/wuBTDjRd.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-03 12:56:11+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/441447738396270592/7WV0pKDI_normal.jpeg,,,,,
2384126516,Lesley Goldstone,LesleyGoldstone,42.0,4.0,41.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/444896307090432000/jpxmTckX.jpeg,333333,https://pbs.twimg.com/profile_images/444896151980879872/lWdTPHs5_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/444896307090432000/jpxmTckX.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,16,en,,1,DDEEF6,,,2014-03-11 19:43:11+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/444896151980879872/lWdTPHs5_normal.png,,,,,
2355898892,Nicolette Klice,NicoletteKlice,57.0,6.0,39.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/437381869219233792/WgL1SmuR.jpeg,333333,https://pbs.twimg.com/profile_images/437381848990109696/GvLWdr4x_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/437381869219233792/WgL1SmuR.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-02-22 06:28:17+00:00,2014-05-05 00:21:40,,,http://pbs.twimg.com/profile_images/437381848990109696/GvLWdr4x_normal.jpeg,,,,,
2377721142,Leena Chesher,LeenaChesher,45.0,4.0,37.0,0.0,0.0,,,,,,https://pbs.twimg.com/profile_background_images/443003790409478144/aTEOBioU.jpeg,333333,https://pbs.twimg.com/profile_images/443003475220127744/q9irNwoa_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443003790409478144/aTEOBioU.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2014-03-07 22:21:25+00:00,2014-05-05 00:20:37,,,http://pbs.twimg.com/profile_images/443003475220127744/q9irNwoa_normal.jpeg,,,,,
2377656308,Candra Murphree,CandraMurphree,45.0,1.0,35.0,0.0,1.0,,,,,,https://pbs.twimg.com/profile_background_images/443035785457979393/JjcNVRnr.jpeg,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,FFFFFF,1,http://pbs.twimg.com/profile_background_images/443035785457979393/JjcNVRnr.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,15,en,,1,DDEEF6,,,2014-03-07 21:11:13+00:00,2014-05-05 00:21:11,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,,,,,
2212792506,Shanta Subido,ShantaSubido,143.0,107.0,311.0,6.0,1.0,,,,,,https://pbs.twimg.com/profile_background_images/378800000153361062/FGxWV8aC.jpeg,333333,https://pbs.twimg.com/profile_images/413532995274817536/RJLNYx_1_normal.jpeg,FFFFFF,1,http://pbs.twimg.com/profile_background_images/378800000153361062/FGxWV8aC.jpeg,0000FF,0000FF,,,,social_spambots_2.csv,True,13,en,,1,DDEEF6,,,2013-11-24 17:10:47+00:00,2014-05-05 00:20:39,,,http://pbs.twimg.com/profile_images/413532995274817536/RJLNYx_1_normal.jpeg,,,,,
